Academic Performance (GPA),Relevant Skills (0-10),Experience (Months),Weekly Hours Available,Laptop Availability,Constant Internet Access,Internship Success
4.269587743074421,0,38,25,0,1,0
3.8588455433566153,10,18,17,1,1,0
2.7043133643669455,1,5,33,1,0,0
3.6457516038216413,8,42,22,1,1,0
3.7117407178251174,1,28,38,0,1,0
2.9144363504081894,2,42,33,0,1,0
4.864245367500706,6,38,25,1,1,0
4.624938428701655,2,1,20,1,0,0
4.172555843322771,8,18,15,1,0,0
3.655738902501518,5,3,36,1,1,0
3.5294138539612714,2,5,12,0,0,0
4.127433667877385,8,48,10,1,0,0
3.863579673517264,0,36,27,0,0,0
2.655682764704714,9,27,14,1,0,0
3.781256621925829,2,29,22,0,0,0
4.516009043082098,0,6,19,0,1,0
3.6480996939923953,1,8,14,1,0,0
2.629891443885671,7,24,35,0,1,0
4.465695498460082,6,32,23,1,1,0
3.003409455339936,1,0,26,0,1,0
3.1465520872200967,1,5,10,0,0,0
2.9117658835807396,8,17,40,1,0,0
3.3255376621787436,5,9,34,1,0,0
4.3918787642215875,4,27,11,0,0,0
3.7984646487598432,9,10,16,0,1,0
3.0122031853767814,5,32,19,1,1,0
4.694575195380102,8,0,29,1,1,0
4.698954637378823,10,12,16,1,0,0
4.6764460626150175,6,36,33,0,1,0
3.096990528453848,9,19,25,1,1,0
3.62809836045247,9,0,14,1,1,0
4.962474140352188,8,2,38,0,0,0
4.430031190774976,3,17,37,1,1,0
2.5679185530638997,1,40,21,1,1,0
2.66301147815123,7,13,26,1,0,0
3.659828442030832,3,30,25,1,1,0
4.7730505146539,8,26,29,0,0,0
3.8467544948817856,3,16,35,1,1,0
3.7445312700857256,7,45,25,1,0,0
2.7636842498915763,8,28,28,1,0,0
4.141950261810735,8,35,35,1,0,0
4.555257901500564,9,36,24,1,1,0
3.451050018768906,3,25,21,1,1,0
4.439029627313319,0,16,30,0,0,0
4.911191634752029,2,21,19,0,0,0
3.0094161478192225,8,24,38,0,0,0
3.8083240779868532,3,1,35,1,0,0
3.2178448952114387,4,21,38,1,0,0
4.482136047584598,6,4,31,1,0,0
3.9439834147028936,4,3,11,0,0,0
4.086456043875759,3,35,16,1,0,0
4.494785399039735,1,5,22,0,0,0
3.4899261816561373,1,20,12,1,0,0
4.787725171017608,3,12,24,1,0,0
3.83257216811535,9,36,10,0,0,0
2.8948870570883702,9,24,35,0,1,0
4.239747795422006,8,25,12,0,0,0
4.483153376095636,7,38,34,0,1,0
3.2919041926688166,2,19,19,0,1,0
4.642948142496882,8,32,36,0,1,0
4.765358136914416,4,13,36,1,0,0
3.1922612184445223,10,35,24,0,1,0
4.958803681788055,2,16,31,1,0,0
2.851778820121896,4,20,36,1,1,0
3.005039171006225,9,45,15,1,0,0
2.9605620980950653,3,15,29,1,0,0
4.734974275019676,7,45,24,1,1,0
4.1357313808124045,4,15,33,0,1,0
2.8802607080556824,9,19,30,0,0,0
3.6008085459208727,7,28,16,0,1,0
4.0382450626745054,8,27,34,1,0,0
2.7086602124734585,3,7,38,0,0,0
4.706040921018347,6,23,38,1,0,0
4.5090088386038385,1,2,39,1,1,0
3.7630169339415955,5,24,30,1,0,0
4.917816538147926,7,18,36,1,0,0
3.544402448187749,6,32,39,0,0,0
4.960275797591244,6,1,14,0,0,0
4.169799997009068,7,14,39,0,1,0
4.086678183134854,6,21,13,0,1,0
2.9148872382394626,4,9,31,0,1,0
4.70481939576161,6,17,27,1,1,0
3.568724219801538,9,21,12,0,0,0
2.9055835144561986,2,45,26,1,0,0
2.5315187999393975,4,48,27,1,0,0
3.8993892090959563,6,26,27,1,0,0
3.818499055306691,8,12,33,0,0,0
4.298384055922897,1,32,33,1,0,0
4.725645132544505,3,4,11,1,1,0
2.6985164616075736,6,25,22,0,0,0
4.328741225850906,0,12,39,1,0,0
2.9685298602439554,1,26,31,1,0,0
4.64544263289291,8,13,24,1,1,0
4.54765878465414,9,23,14,0,0,0
3.851984387463861,6,2,12,1,0,0
4.275606996558279,9,46,14,1,0,0
3.285875282959371,6,48,14,0,1,0
3.6779197473320364,5,29,14,0,0,0
4.554092244276179,2,34,12,1,0,0
3.6481629929330346,9,47,40,0,1,0
3.3944956633136045,2,13,12,0,0,0
3.73553111812575,1,11,29,0,1,0
4.570623131093046,10,27,32,0,0,0
3.338020118427182,5,43,37,0,1,0
2.9344039828393593,3,28,37,0,0,0
4.280035050826951,4,42,37,0,0,0
4.564945531770205,2,16,39,1,1,0
2.7515936963088334,5,39,27,0,0,0
3.0996852818898617,10,48,35,0,0,0
2.8549299744024847,2,20,29,0,1,0
3.3698535289554163,7,22,13,1,0,0
3.6258774472635316,8,19,10,0,1,0
4.372065842408266,3,10,35,0,0,0
4.127868962204185,8,33,25,1,1,0
4.052321418696078,6,9,17,0,0,0
3.380937366524136,2,9,26,1,0,0
4.6036188827119,6,42,17,1,1,0
3.6782179184954114,0,5,16,0,0,0
4.947762345037886,2,35,34,1,1,0
4.085355345739342,5,23,17,0,1,0
2.815661853911257,3,11,30,0,1,0
4.190443905188586,6,42,33,1,0,0
3.3127600385792473,2,22,39,1,0,0
4.215817991715244,0,26,40,0,0,0
2.6741028704060144,8,44,36,0,1,0
2.9372035929398983,5,36,35,1,1,0
4.639343147264466,7,5,21,0,1,0
3.067948892558787,2,0,25,0,0,0
4.59260281310735,7,5,40,0,1,0
3.1981902211360262,1,21,21,1,0,0
4.107204775146769,3,40,28,0,0,0
4.235376433774578,2,23,40,0,0,0
3.7816368828626326,9,24,19,0,0,0
3.263276691741828,0,14,16,1,0,0
3.0316109409277403,6,25,21,1,0,0
2.5829733864060653,10,7,29,1,0,0
3.2598660031018096,9,23,14,0,0,0
4.132906976328208,1,47,25,1,1,0
4.845762046121207,3,37,18,0,0,0
4.67801120565763,8,5,16,1,0,0
4.415161941338257,5,34,29,0,1,0
4.471118358133246,7,41,31,1,1,1
4.162462258689988,1,0,35,0,1,0
3.1507171439150072,6,45,23,0,1,0
4.7679875767645745,5,35,20,1,0,0
4.176830779764585,8,11,16,0,1,0
3.9011015774511,6,37,38,1,1,0
2.7774736730337026,0,10,19,1,1,0
3.6176388595160636,7,11,38,0,1,0
3.6508956780048156,10,41,18,0,0,0
4.661409023806675,9,38,13,1,1,0
3.866620550469471,2,6,25,1,1,0
3.451001372426024,1,10,19,1,1,0
4.942000821276649,2,35,28,0,1,0
2.776801483315789,10,30,33,1,0,0
3.5563710707798615,5,32,40,0,1,0
2.6050616879285133,2,12,26,0,1,0
4.349760301917326,9,17,18,1,1,0
4.795191380497877,4,40,22,1,0,0
3.2000933238762235,5,23,10,0,1,0
4.6458541919978025,7,8,11,0,1,0
3.2305455761547446,6,30,22,0,0,0
4.776925404109788,10,40,33,0,1,0
4.38490475899196,7,9,18,1,0,0
4.512266942103596,2,1,16,0,0,0
2.545016389001136,3,37,25,1,1,0
4.9070258926850645,5,14,28,1,1,0
4.316677480175808,10,2,16,1,0,0
3.2618777384653335,6,42,15,0,0,0
4.5734866621471175,8,30,27,0,1,0
3.203802996037325,0,5,28,1,0,0
4.681884598915319,7,2,20,1,0,0
2.7814509760298427,7,10,38,1,1,0
4.2592149436519895,5,14,21,1,0,0
3.8517461916122757,3,44,38,0,0,0
2.741336175488602,2,27,35,1,0,0
3.1047345706470972,10,9,19,0,0,0
2.531010090693287,2,37,22,0,0,0
3.671919913661265,5,46,21,0,0,0
3.253163151900001,7,6,40,0,1,0
3.9958937107443973,6,14,30,1,0,0
3.2430945192715432,10,17,19,0,1,0
3.2497977787674617,0,17,29,1,1,0
4.3579829968290085,10,40,27,0,1,0
2.6203570899458835,5,23,13,1,1,0
4.7572374879799675,6,1,37,1,1,0
4.630659685977953,6,39,33,1,1,0
4.1695117080660165,8,19,14,1,1,0
3.983053925268461,10,33,14,1,1,0
4.730756245349131,10,42,38,0,0,0
2.963325448821786,9,25,37,1,1,0
2.6974229054770715,4,6,21,0,1,0
3.0987754247738453,0,37,35,1,1,0
4.486445696750476,1,29,12,0,0,0
2.586675666816208,3,41,38,0,1,0
3.9570170877087243,4,4,17,0,0,0
4.988593790478275,8,10,31,1,1,1
4.639240234593848,10,0,11,0,1,0
3.8036142226089735,0,33,27,1,0,0
2.6591022732166056,2,0,18,1,1,0
4.5784337859642745,4,18,22,0,0,0
3.9974462704430263,2,1,16,0,0,0
2.787332492648917,3,20,19,1,1,0
2.7346432120583906,2,19,18,1,1,0
4.774067048591482,3,22,39,1,0,0
4.173000657345196,0,20,31,1,0,0
4.573216998291889,7,23,24,1,1,0
4.697447250705668,3,3,14,1,1,0
3.9294308801208055,6,11,21,0,1,0
3.793615879387603,1,21,10,1,0,0
3.5760685258024756,1,19,21,1,1,0
3.2923664694777983,5,17,31,0,0,0
3.5864899021467793,1,0,15,0,1,0
4.4346991393253905,5,29,28,0,0,0
4.004808577537829,10,32,28,1,0,0
4.731308224887115,1,23,25,0,1,0
3.6084500359479694,3,13,40,0,0,0
4.017723946796885,6,35,28,1,0,0
4.078268882729972,7,4,12,1,0,0
3.9792429057658136,2,10,32,1,0,0
4.25658443271379,8,23,19,1,0,0
3.093583670937016,1,30,36,0,1,0
3.7809094438644766,7,12,27,1,1,0
2.7605620070208694,7,15,35,0,0,0
3.461278319112031,3,23,22,1,1,0
3.719167671553161,0,12,35,0,0,0
4.130560648863681,0,23,27,1,0,0
4.876327631465509,1,25,12,1,1,0
4.00162766637089,8,1,35,1,0,0
4.358984790441399,1,15,37,0,0,0
3.765665148738007,1,37,32,0,0,0
4.085260078440829,5,45,12,0,1,0
2.6773305403344336,6,0,32,1,1,0
3.1359789521046175,6,48,34,0,0,0
3.4046327330128467,8,10,36,1,0,0
3.6812333875162837,5,34,35,1,0,0
2.614121863755959,7,42,21,1,0,0
2.850060243883294,10,28,40,0,0,0
3.1920357694782644,5,36,36,1,1,0
4.928831727252627,1,16,29,0,1,0
3.328367517757627,0,38,16,1,1,0
3.7051026452802063,4,41,34,1,1,0
2.9902442818459822,8,27,39,1,0,0
4.026950177689421,7,28,33,0,0,0
3.2017080387899357,3,42,17,0,1,0
3.017481446096067,4,2,18,1,1,0
3.7914315711149476,4,9,23,0,0,0
2.513764497901052,5,41,14,0,1,0
2.5191600816230633,2,13,39,1,0,0
3.0476720227546443,4,11,30,1,0,0
2.591803406252053,1,46,28,0,0,0
2.7700643853267284,9,41,30,1,1,0
3.347151623346879,0,29,25,1,1,0
4.506464198949532,10,31,33,0,1,0
3.930121608423252,0,31,21,0,1,0
3.781669314891041,9,41,30,1,1,1
3.2337220580203043,6,31,13,0,0,0
4.829384298582041,1,25,17,0,1,0
3.492537603092979,3,0,16,1,0,0
2.717731916989429,4,41,24,1,0,0
4.042666290294504,6,1,39,1,0,0
2.7845959836915037,1,16,39,1,1,0
3.36305785700423,5,29,15,0,1,0
3.768529846794522,0,38,14,0,1,0
4.68555631171294,6,6,23,1,1,0
3.7338664508502966,8,26,30,1,1,1
4.2556469150791605,4,8,22,1,1,0
4.982042097497676,4,21,19,1,1,0
2.828722799744954,3,33,27,0,1,0
3.186828813798799,2,45,38,0,0,0
3.486440188994116,8,48,40,1,1,0
3.5545704463470784,4,0,13,1,0,0
3.5275526881638646,7,8,17,0,0,0
4.769027506391387,8,19,33,0,0,0
4.285081611167141,4,18,20,0,0,0
4.0197630352267595,9,35,26,0,1,0
3.2734317946569553,8,39,27,1,1,0
4.559475960553237,1,44,30,0,0,0
4.887651278712472,8,3,34,0,0,0
4.552995706375566,10,8,35,0,0,0
2.503912762978682,3,40,20,1,1,0
4.091003425458517,5,21,25,1,0,0
2.6278384536052517,5,17,21,0,0,0
3.1440180508343047,5,11,22,0,1,0
2.648811750869429,1,41,36,1,0,0
4.009488632373469,6,42,25,1,1,0
4.216474783731517,5,38,32,0,1,0
2.7862190951647627,10,8,35,1,0,0
3.4595972076124486,0,5,30,0,0,0
3.640591272388855,1,18,10,1,0,0
3.4226325544022913,6,47,40,0,1,0
2.8025625012129827,0,46,25,0,1,0
3.5473694754686886,0,6,24,1,1,0
4.377945119521045,0,15,15,0,0,0
2.6775191613331386,7,4,21,1,0,0
2.7004500352047587,3,15,17,1,0,0
3.3869282295899605,3,0,16,1,0,0
4.854314279047313,1,36,11,0,0,0
4.171431616807285,10,38,21,0,0,0
4.196674891681412,10,18,30,0,1,0
3.4047999770946626,10,36,23,1,1,0
3.9841519780213464,0,16,25,0,1,0
2.5253279600693586,9,25,20,0,0,0
4.090240116023855,8,21,29,0,1,0
4.783217368940592,6,7,18,0,1,0
4.031433670862048,3,32,19,1,1,0
4.684246483665863,5,1,26,0,0,0
4.309932638665234,1,29,21,1,0,0
2.801396041009226,6,46,15,1,1,0
4.7561332682146045,1,19,28,1,0,0
2.6661096108894373,9,17,20,1,0,0
3.8349186813694094,7,42,18,0,0,0
2.855342809483644,7,9,30,0,0,0
2.5292665268272603,0,23,38,0,1,0
3.5550856503190973,7,3,15,1,0,0
3.2376017691353907,1,36,36,0,1,0
3.7150012344940073,5,3,34,1,1,0
3.9429997168363773,0,12,34,0,0,0
2.6093476807723683,4,24,33,0,0,0
2.807508237809364,10,12,34,0,0,0
3.896605991126063,6,17,25,1,1,0
3.3579183829316457,9,23,29,0,1,0
4.32293371887362,0,1,25,1,1,0
4.130729121479849,1,47,15,1,1,0
4.614010907474767,6,32,14,1,1,0
4.231232066673063,5,18,30,0,1,0
3.5748276934753704,2,8,13,0,1,0
4.182416555986081,9,27,11,1,0,0
3.188452935638546,1,34,37,1,1,0
3.265783746945532,9,38,15,1,1,0
4.472462899801983,3,9,18,1,1,0
3.6160487910039554,2,0,37,1,1,0
4.4959508512958815,6,41,26,0,0,0
4.556055934170696,7,20,23,0,1,0
4.64390584415321,1,8,16,0,1,0
4.791588089603018,9,46,31,1,0,0
3.5774630512832406,6,14,28,1,0,0
3.297167045802847,7,34,10,0,1,0
3.9554968664852845,5,4,38,0,1,0
3.427931058594069,5,40,29,1,1,0
4.002685417000582,9,21,40,1,1,1
4.263964656609561,0,40,39,1,1,0
4.221012546230343,3,22,34,0,1,0
3.436382217550303,0,6,24,1,0,0
2.917150504246882,3,22,27,1,0,0
3.576323346155519,1,43,12,1,1,0
2.856485360204772,10,24,27,0,1,0
4.725242587959521,4,26,39,1,1,0
3.3646936518446435,9,40,11,0,0,0
2.8861493680583097,8,5,19,1,1,0
2.5636193997643772,10,33,20,1,0,0
4.11455596571621,9,8,36,0,0,0
4.092255793636858,2,48,33,1,1,0
3.3515104164532294,7,32,12,0,0,0
2.6792797221191273,2,5,16,1,1,0
3.52407223723808,5,36,17,0,0,0
3.278043737658484,3,30,28,1,1,0
4.192801599337523,7,33,27,0,1,0
4.014448123631726,10,40,22,0,0,0
3.41148432049385,5,28,22,1,0,0
3.0447313856374754,7,13,33,0,0,0
4.9700899153889795,0,35,28,1,1,0
3.635004052990287,5,35,32,0,0,0
4.220685589450593,0,14,21,1,0,0
2.851382418945902,0,7,26,1,1,0
3.7139742491484946,7,25,39,1,1,1
2.5688417996736637,6,35,40,1,0,0
3.763637794776125,2,47,37,0,0,0
4.910043517794255,5,20,31,1,0,0
3.4605167824645005,8,27,21,1,1,0
2.597490031437279,6,3,37,1,1,0
2.5773894772983588,2,15,22,1,0,0
3.469966899867174,5,21,34,1,1,0
2.900062341157985,10,11,21,0,0,0
2.5583802408204646,3,15,28,1,0,0
4.390534034875442,2,39,23,0,1,0
3.6463075222047268,8,37,16,0,0,0
3.2231119299316364,9,41,22,1,0,0
4.7502079575412015,1,36,15,1,1,0
2.790347400501314,0,28,33,0,0,0
4.889797072388298,1,17,28,0,0,0
3.284916793443382,6,9,28,0,1,0
4.721009180771703,9,41,13,1,0,0
4.007357191198654,0,38,28,0,0,0
4.566768399353719,5,17,18,0,1,0
4.960032908026161,6,0,25,1,1,0
3.2210135945468643,8,38,36,0,1,0
4.902838713518983,7,20,13,1,0,0
3.473704737256051,5,0,15,0,1,0
3.463779761842306,2,14,17,1,0,0
3.350967760636264,7,3,36,0,1,0
3.8535190183689627,6,19,38,1,0,0
2.8853626079462176,2,9,33,1,0,0
3.884278713395028,8,22,25,0,1,0
3.85426203102501,1,40,40,1,0,0
4.404754531512175,2,33,14,0,0,0
4.584124904843964,1,45,30,1,1,0
3.60110337578106,0,47,31,1,0,0
3.2558331233787343,3,32,19,1,0,0
3.148337243292736,4,33,32,1,0,0
2.98655959176218,5,38,22,1,1,0
2.644118955497562,4,9,38,1,1,0
3.3561199470867833,0,19,35,1,1,0
3.175619230326958,2,0,23,0,1,0
4.916043464666018,0,12,16,0,1,0
3.8942720656251097,10,0,38,1,1,0
3.368192597576269,4,4,29,1,1,0
3.95116900248424,4,15,15,1,1,0
2.847991753364239,10,14,16,0,0,0
3.6101093730055074,5,48,14,1,0,0
4.0655858035526595,7,27,30,0,0,0
3.7222445794811287,9,30,27,1,0,0
3.5044470016358105,0,22,32,1,1,0
4.984620972249246,3,47,21,1,0,0
4.7007869053723175,9,44,15,1,0,0
4.0585148953986,10,42,36,1,0,0
3.923443402955707,0,16,10,0,0,0
4.05165119956146,8,48,13,1,0,0
3.0032802695560834,10,33,28,0,1,0
3.4878443581607965,6,12,21,0,1,0
2.5986488322272483,6,13,24,1,0,0
3.688865093717067,4,10,12,1,0,0
3.857561459894158,6,27,32,1,0,0
3.0693743402580242,1,41,36,0,0,0
4.910072117913785,3,31,37,0,1,0
4.773636527343105,6,34,35,0,0,0
4.305358088639765,2,30,29,1,1,0
3.8334665719134065,1,16,40,0,0,0
4.674922899119212,9,46,37,0,1,0
2.8266308595586573,1,8,17,0,1,0
4.476274485687212,0,9,20,1,1,0
2.8120520349171207,4,7,25,0,0,0
4.485526656373514,5,20,18,0,0,0
3.1894189206283925,5,12,12,1,1,0
4.692726452545472,8,4,14,1,0,0
4.860105234563495,3,5,29,1,0,0
2.871989923512789,0,29,23,0,1,0
3.6566890126634837,5,30,37,0,0,0
4.952468445406713,4,16,35,0,1,0
3.7085185899328668,9,10,24,1,0,0
4.658868806286363,5,19,15,0,0,0
3.9718288053282995,2,47,36,1,1,0
3.4383247697990047,1,8,35,1,1,0
3.2144588888146757,5,1,13,0,1,0
3.0080577277152183,0,36,17,0,1,0
4.404495478444243,6,0,28,0,0,0
3.46635126705757,6,3,36,1,0,0
3.7781886555018778,9,35,14,1,0,0
3.7308137000029546,6,24,22,0,1,0
3.943197573082828,10,2,25,1,0,0
4.663942864061381,9,8,10,0,0,0
4.951848358958573,0,21,22,0,0,0
3.5189605214345425,3,22,40,0,1,0
4.568797305265758,6,11,31,1,1,0
4.411319486636794,10,9,20,1,0,0
3.9338223786389332,8,33,30,0,0,0
4.890117859029832,4,42,17,0,1,0
3.001186288821007,1,9,34,1,1,0
2.7731605257740535,6,29,17,0,1,0
4.634904917388555,9,21,33,1,1,1
3.5978745415843707,0,5,37,0,0,0
4.617422135517652,6,1,23,1,1,0
4.732725512988537,5,29,22,0,0,0
2.6561439840476786,6,1,12,1,1,0
4.708661907465151,9,31,13,0,0,0
3.6207976384235554,2,41,40,1,0,0
3.7760812225105806,2,15,36,1,1,0
4.0664812777330255,6,11,29,1,0,0
4.815956516825217,1,0,24,1,0,0
2.5477902360744102,0,7,24,0,0,0
3.6921086707945427,8,47,39,1,1,1
4.219305106076401,8,12,36,1,1,1
4.306767394245571,6,14,30,0,1,0
4.23133107884277,6,43,22,1,0,0
2.8360878235203044,2,7,18,0,0,0
3.248488970929203,9,9,37,1,0,0
3.3967888135425337,1,45,34,1,0,0
4.511093019198762,10,4,19,1,1,0
3.1968996810363826,6,18,38,1,0,0
3.0267624096680077,8,46,21,1,0,0
4.89362004759524,0,37,23,1,0,0
2.522158212783672,3,10,10,0,1,0
4.994552139204945,5,42,23,0,0,0
4.192053247143489,6,19,23,1,1,0
4.5711732486227925,9,19,17,1,1,0
3.236548490865483,6,20,25,0,0,0
2.53578819416765,9,17,23,0,0,0
4.344673796403825,1,9,10,1,0,0
4.58536149250169,3,33,25,1,0,0
4.3511903298837975,4,25,27,1,1,0
2.8571257182520964,0,29,16,1,1,0
4.383569805642423,0,8,24,1,1,0
4.422306955269102,9,45,33,1,1,1
4.146351289175137,2,30,26,0,1,0
4.415289831988965,9,41,40,1,1,1
4.61480359919433,2,3,28,1,1,0
4.034010285593646,7,5,32,0,1,0
2.7215117849241977,8,13,22,0,1,0
3.7190695241680274,10,3,18,0,1,0
2.6941233366790125,0,25,33,0,0,0
3.518857577581077,10,46,33,1,0,0
3.5177662228140694,1,47,24,0,0,0
2.665024610350604,9,38,34,0,1,0
3.3720513349236985,1,16,35,1,0,0
2.777495246978287,3,18,12,0,1,0
4.520588025023056,1,48,33,0,1,0
4.869220064911177,6,5,10,1,0,0
2.6807911881448465,8,28,25,1,1,0
4.887788018229253,6,10,17,1,0,0
3.806441498341863,5,15,38,1,1,0
3.2489141948846845,9,29,32,1,1,0
2.6921551881904087,0,24,22,1,0,0
3.7515606701760444,10,39,40,1,0,0
4.486288861226871,9,10,17,0,0,0
4.267716193166745,8,6,26,0,0,0
2.6255650286599344,4,25,31,1,0,0
2.6822545884197586,10,21,32,0,0,0
3.5071832065815927,4,24,23,1,1,0
3.2382262351198583,5,18,36,0,1,0
3.0809608076401194,8,30,30,1,1,0
3.202511247271784,7,25,39,0,1,0
4.508706858242212,7,41,30,1,0,0
4.823070134079635,7,40,16,0,1,0
3.512756736318916,0,35,40,1,1,0
4.765277505331243,0,22,36,0,0,0
3.303739253119705,7,46,24,0,1,0
3.6910924658594793,4,12,25,1,0,0
3.0650724945399994,8,24,28,0,0,0
4.10119010543961,1,1,15,0,0,0
4.9474527879370225,8,1,32,0,1,0
4.008732740108447,7,15,10,0,0,0
3.3945352102838724,8,8,21,0,1,0
4.119543614976321,3,27,27,1,1,0
2.807301696163469,0,12,25,1,1,0
4.721647700663496,0,34,21,0,0,0
3.757709876949591,4,40,29,1,0,0
3.623374355099105,1,12,22,0,0,0
3.964661971133798,7,30,17,1,1,0
4.061959656973507,9,20,36,0,1,0
2.6794395155662825,10,31,38,0,0,0
4.206543053058506,4,33,39,0,1,0
3.104829200788824,4,7,35,0,0,0
4.2848815812664744,1,40,31,1,0,0
4.556336985960492,6,47,10,1,1,0
4.509896268881301,7,1,35,1,1,0
3.881252418519723,9,37,30,0,0,0
3.8004247307768777,0,31,16,1,1,0
2.8571899033485293,1,39,24,1,0,0
4.438365376007839,9,27,38,0,0,0
3.178523451116786,3,36,31,0,1,0
3.7417385570448665,4,40,22,0,0,0
3.2106852323187915,1,0,22,1,1,0
2.834570907499233,0,40,37,1,0,0
4.073894242229342,8,9,18,0,1,0
2.6358300870572595,0,3,33,1,1,0
4.3716130853155,3,34,24,0,0,0
3.2939669881527918,1,9,13,1,1,0
2.5003367325112134,10,46,22,0,1,0
3.7778228480930744,3,10,36,1,0,0
2.617129771319008,7,13,21,1,1,0
3.1904238945522487,7,37,14,1,0,0
4.2674412186392905,10,11,16,0,1,0
2.656724054054665,8,44,17,0,0,0
4.598346230890006,10,16,14,0,0,0
2.509549806646458,4,15,18,1,0,0
3.1170596730047557,6,34,23,0,0,0
4.352260140380179,2,1,35,1,1,0
3.290675374323267,9,10,21,0,0,0
2.754730970165034,3,40,13,0,1,0
3.40058479700107,9,2,29,1,0,0
3.1759832159613137,8,28,38,1,1,0
4.606779755401387,9,17,17,0,0,0
3.2833697939628577,9,19,26,0,1,0
4.472331179440018,0,46,17,1,1,0
4.729680362026837,1,13,30,1,0,0
3.5845435489413235,4,33,38,0,0,0
4.77485785963598,2,48,39,1,0,0
3.443295134907982,1,30,36,0,1,0
4.91019604122527,0,39,10,0,1,0
2.7232238113139324,9,41,29,0,1,0
4.217548166258107,2,17,11,1,1,0
3.734535101142322,0,29,13,0,0,0
3.469122013639118,0,24,33,0,0,0
4.081779696871502,0,18,30,1,0,0
4.259642729085828,7,7,10,1,0,0
2.5109081741257726,2,27,16,1,1,0
2.917382721867997,10,7,10,0,1,0
4.282615126585797,0,30,18,1,0,0
4.165963533945516,6,2,12,1,1,0
4.9151187628216935,9,2,21,0,0,0
4.402594475626957,2,43,28,0,1,0
4.876931769328345,7,21,24,0,1,0
4.256351253837018,3,16,40,0,1,0
3.245130521598608,3,35,31,1,1,0
2.763412305627141,4,16,25,0,1,0
4.454559658362339,5,13,19,1,1,0
4.11037305368979,6,8,31,0,0,0
2.6204650309832407,3,29,38,0,1,0
3.4001261647524457,7,20,36,1,0,0
4.891999538710715,5,11,36,1,0,0
3.7510028642755033,0,36,15,1,0,0
3.5818228400492615,0,31,38,0,0,0
3.6442490128982348,8,10,26,0,0,0
3.0222068100129094,9,19,30,1,0,0
3.421767927161988,5,34,37,1,1,0
3.4245331399679415,9,46,31,0,1,0
2.630887550468681,7,45,33,1,1,0
4.418919071294796,6,10,38,1,0,0
3.5412610797596975,5,7,26,0,0,0
4.555449717041059,3,3,30,1,0,0
4.625870002799738,6,26,28,0,1,0
3.029985136746645,8,43,27,0,1,0
4.143383705425322,10,39,20,0,1,0
3.6807045104074545,9,37,33,1,0,0
4.700391844803713,9,46,16,1,0,0
3.039351697941135,6,29,19,1,0,0
4.1945330007751105,0,43,16,1,1,0
4.019380305631806,9,47,14,0,0,0
3.238253693929582,8,47,21,0,0,0
2.8415022591279318,3,26,25,1,0,0
4.129099401193192,2,20,38,1,0,0
4.346493645330827,3,19,34,1,1,0
3.289068359408375,3,3,30,1,1,0
4.112081510055784,9,10,27,0,0,0
3.487827269028758,10,12,12,1,0,0
4.2830172082065445,1,8,29,0,1,0
2.998038187235133,0,3,24,1,1,0
4.725537506590436,9,11,14,1,0,0
3.2185239911639494,0,8,22,1,1,0
3.4194649693903822,7,12,28,0,1,0
2.6452298802008745,1,47,21,1,0,0
2.778780530803191,9,25,39,0,1,0
3.7896547567808203,4,37,32,0,1,0
3.168981691819929,3,41,30,1,1,0
4.588700564355486,7,12,14,0,1,0
2.5367334716373846,1,38,15,0,0,0
3.44773512167984,9,27,16,0,1,0
3.343363866922732,8,18,35,1,1,0
2.5483190772940025,6,23,19,0,0,0
2.8109209975012757,6,18,25,0,1,0
3.534106687296588,0,48,17,1,0,0
3.7321614611186167,1,12,18,1,0,0
3.510724368137173,3,12,36,0,1,0
3.827344196030235,3,27,13,0,1,0
3.9878291872642038,10,1,30,0,1,0
2.524809552819589,2,9,40,0,1,0
3.66023789863376,6,21,30,1,1,0
4.90874810221897,7,12,17,1,0,0
3.7975807003238717,1,8,34,0,1,0
4.193855668647383,3,32,16,1,0,0
3.2796596447922077,2,13,24,0,1,0
4.4349784453819066,1,47,30,1,0,0
4.432303704690288,5,19,12,1,1,0
3.8032401191353475,3,14,26,0,1,0
4.940034558198034,5,31,20,0,1,0
2.8138755369066333,1,32,18,0,1,0
2.5423691622239524,3,16,14,0,1,0
4.425395529392739,10,23,34,1,0,0
4.517888843412207,5,29,19,1,1,0
2.8005180728014407,4,12,24,0,1,0
3.1639570823965153,2,46,37,1,1,0
2.5438809084165723,7,47,38,1,0,0
3.2332715269514116,6,15,23,0,1,0
4.432854684796679,2,1,13,0,0,0
3.7949013192814474,5,16,30,1,1,0
3.3702389829207204,3,31,29,0,0,0
3.4293482372658257,10,42,11,0,1,0
2.5033840642886704,4,7,21,1,1,0
3.2495013189130897,10,2,10,1,0,0
4.1161468540948265,4,11,33,0,1,0
4.935486109540893,6,19,29,1,0,0
4.6176520674597485,10,15,14,0,1,0
2.5589874116138227,4,13,15,0,1,0
4.746401511687099,10,15,39,1,0,0
4.457996033246565,2,48,33,1,1,0
4.450940308927451,9,42,20,0,0,0
3.6449893975089287,4,48,17,0,0,0
3.495013232386257,6,32,16,0,1,0
3.2572893220829817,4,29,13,1,1,0
2.6642371473859146,4,11,15,0,1,0
3.0705884087342477,8,14,25,1,0,0
3.1165090874450616,2,17,29,0,0,0
